id,race,age,marital_status,kids_no,school_type,maxgrade,comleted,degree,pregnancy_count,marriage_count,religion,ever_worked,work_type,weight,height,earnings
29419,black,23,never married,0,school,12,True,None,0,None,protestant,True,full-time,47,168,12500
29647,black,21,never married,0,college,3,False,None,0,None,baptist,True,both,58,170,15000
31013,black,21,never married,1,college,1,False,None,1,None,baptist,True,full-time,64,173,20000
31212,black,20,never married,0,college,2,False,None,0,None,protestant,True,both,102,160,7500
26439,black,15,never married,0,school,10,False,None,0,None,None,False,None,86,155,None
27965,black,38,married,1,school,12,True,None,1,1,other,True,full-time,71,157,15000
31596,white,27,informal relationship,0,school,10,False,None,0,None,other,True,full-time,122,160,12500
32753,black,35,married,3,school,12,True,None,4,1,baptist,True,full-time,103,168,30000
26787,white,42,informal relationship,0,school,9,True,None,4,1,baptist,True,None,91,175,7500
31922,white,39,married,2,college,5,True,Bachelor,1,1,baptist,True,full-time,79,168,35000
30089,black,32,never married,1,school,9,True,None,1,None,None,False,part-time,107,160,5000
27998,black,24,married,3,school,12,True,None,4,1,protestant,True,None,None,155,7500
31031,black,32,married,1,college,2,True,None,1,1,baptist,True,full-time,91,168,30000
32701,white,25,married,0,college,7,False,Bachelor,1,1,baptist,True,full-time,52,155,30000
27497,white,43,married,3,college,2,True,None,5,1,baptist,True,full-time,None,170,20000
30583,white,32,informal relationship,1,college,1,True,None,1,1,protestant,True,part-time,84,163,7500
30795,white,44,never married,1,school,12,True,None,0,None,protestant,True,full-time,118,168,15000
